,S-ZORB.PDT_2503.DACA,S-ZORB.PDT_3503.DACA,S-ZORB.FT_1502.DACA,S-ZORB.LT_1301.DACA,S-ZORB.FT_1501.PV,S-ZORB.PDT_2906.DACA,S-ZORB.FT_9102.PV,S-ZORB.LT_9101.DACA,S-ZORB.CAL.LEVEL.PV,S-ZORB.FT_2001.DACA,S-ZORB.BS_AT_2402.PV,S-ZORB.FC_1202.PV,S-ZORB.LT_3801.DACA,S-ZORB.PDT_2605.DACA,S-ZORB.FC_3103.PV,S-ZORB.AT_5201.PV,S-ZORB.FT_9101.PV,S-ZORB.FT_5102.DACA.PV,S-ZORB.AT-0001.DACA.PV,S-ZORB.AT-0003.DACA.PV,S-ZORB.FC_2301.PV,S-ZORB.FT_5104.PV,S-ZORB.FT_5204.DACA.PV,S-ZORB.LC_5101.PV,S-ZORB.FT_5102.PV,S-ZORB.LT_2901.DACA,S-ZORB.PC_2401B.PIDA.SP,S-ZORB.PDT_1003.DACA,S-ZORB.FT_3302.DACA,S-ZORB.PDT_3002.DACA,Product_RON_loss
10,-0.376650375,0.17936238999999995,0.0,-0.5037233400000001,0.0,-0.80320711,213.27957999999998,-2.0900713500000005,76.37831349999998,20.235590355000006,0.15876832500000002,0.0,1.69192515,0.08658440399999999,0.0,-0.1045508125,0.03892338,67.61798600000002,0.5130894049999999,0.472675455,0.0,1243.3777999999998,229.966005,50.031865,121.90779999999998,-0.0022983551505,0.184742,0.6175864250000002,11.2676905,15.255609500000002,1.3000000000000114
11,-0.37855232,0.20199255,0.0,-0.594038245,0.0,-0.82007988,208.62851,-2.0458380000000003,76.90850900000002,23.6487975,0.16151558000000002,0.0,1.6642098,0.032746077500000005,0.0,0.8100022585,0.6217888599999999,68.11427949999998,0.5105492899999999,0.46792836,0.0,1178.51965,231.33153,50.070459,121.90779999999998,0.0028550873195,0.184742,0.6262801899999999,11.2676465,19.675386,1.3000000000000114
12,-0.378168625,0.04720402295,0.0,-0.945151395,0.0,-0.8900068350000001,211.30821,-1.394887065,76.58151550000002,23.92438665,0.16556013,0.0,1.37098245,0.11844106,0.0,1.026460555,1.4343186849999998,67.3413295,0.518911825,0.465703325,0.0,0.0,242.74665000000005,50.79400500000001,121.90779999999998,41.129650500000004,0.184742,0.6337691900000001,11.2683955,14.253505,1.5000000000000142
13,-0.37900835,0.17829397500000002,0.0,-0.797204935,0.0,-0.834138585,214.509605,-2.1773889,76.88443199999998,50.109562,0.161935285,0.0,1.7046429,0.18577473,0.0,2.499095295,0.401310085,67.9117165,0.51442484,0.4581188450000001,0.0,0.0,226.22760499999998,50.72288100000001,121.90779999999998,40.35716000000001,0.184742,0.632156445,11.268018499999995,14.029498500000004,1.4000000000000057
14,11.344180499999998,0.21492952,0.0,-0.28074631,0.0,-0.438823435,199.46405,-2.35478595,76.4990665,41.6812395,0.160968665,0.0,1.601845375,0.2944377645,0.0,0.20367469665,1.58603375,67.54372650000002,0.514999335,0.46703838,0.0,0.0,219.38721500000003,50.0936545,121.90779999999998,35.06839049999999,0.184742,0.6255016,11.2680275,16.525308000000006,1.7000000000000028
15,17.565600500000002,0.22670926,0.0,-0.5128864875,0.0,-0.438745315,212.21617,-2.3321316000000003,77.21600799999999,53.94699999999999,0.15714030499999998,0.0,1.73647385,0.23217770450000005,0.0,-0.12240384900000001,5.074202250000001,69.02873700000002,0.5182443700000001,0.4778484000000001,0.0,0.0,221.84554500000004,49.99992750000001,121.90779999999998,34.89186249999999,0.184742,0.6305993999999999,11.267919000000001,19.091099,1.700000000000017
16,22.231665,0.25857058,0.0,-0.72130261,0.0,-0.4426937050000001,207.37215,-2.36331395,77.18990799999997,18.326385,0.162622085,0.0,1.7445200500000002,0.183542796,0.0,-0.31561411500000003,2.4956456900000004,68.08104749999998,0.51066028,0.459546675,0.0,0.0,220.161225,49.9707205,121.90779999999998,34.312842999999994,0.184742,0.62852277,11.268019,18.6691025,1.1000000000000083
17,28.453085500000004,0.266761175,0.0,-0.51761664,0.0,-0.448821905,218.66122000000001,-2.5578410000000003,77.226799,-0.48698202,0.167874945,0.0,1.7622796000000005,0.1553974765,0.0,-0.310135805,0.0,68.85867950000001,0.5165940149999999,0.4659998049999999,0.0,0.0,227.64915,50.034442,121.90779999999998,32.6167875,0.184742,0.6368279,11.268018,17.143407000000003,1.5099999999999911
18,31.537873,0.13060775000000002,0.0,-0.617817915,0.0,-0.500330085,210.12532000000002,-2.1212535,77.60698199999999,46.22572750000001,0.166259675,0.0,1.7148014500000002,0.2940743441500001,0.0,-0.32023024999999994,1.60719915,69.878766,0.5174095400000001,0.475067505,0.0,0.0,234.60006,50.0534085,121.90779999999998,31.950915000000002,0.184742,0.6286903049999999,11.268040499999998,17.3077745,1.1099999999999994
19,33.1191515,0.19255532000000009,0.0,0.32276266899999995,0.0,-0.4641047950000001,222.90301,-2.1612045000000006,78.4669705,-0.16416498189999998,0.16531848000000002,0.0,1.5425213899999997,0.16236541149999995,0.0,-0.3136397650000001,2.00409165,69.22213099999999,0.51852239,0.4741769750000001,0.0,0.0,229.24365000000003,50.0438325,121.90779999999998,31.7024405,0.184742,0.6290608749999999,11.267974,17.060309999999998,1.2099999999999935
20,40.8764845,0.09223616049999996,0.0,-0.95616926,0.0,-0.54652262,207.65118,-1.4950518999999998,77.97510299999998,48.943455500000006,0.16581449500000006,31.41936600000001,1.2765091300000004,0.13010671775000002,0.0,-0.314251355,1.8934740750000003,69.45727050000002,0.528405935,0.47530835,0.0,0.0,233.06327000000002,49.989111,121.90779999999998,28.464186500000004,0.184742,0.623777555,11.268655,15.400291499999998,1.5099999999999911
21,44.00663700000001,0.20023428,0.0,-0.60511205,0.0,-0.4779853799999999,189.04657,-2.49816475,78.74283900000002,61.277198999999996,0.16175721500000007,0.0,1.7615009999999998,0.4995270623999999,7.0214325,-0.29820594060000005,2.9937402000000004,69.68673800000002,0.5018522849999999,0.47004221,0.0,0.0,217.98550500000005,49.9471195,121.90779999999998,27.0817125,0.184742,0.63030287,11.267958500000002,14.0257745,1.0100000000000051
22,50.228055,0.196773265,0.0,-0.6362555999999999,0.0,-0.4692988300000001,208.953185,-2.37186035,78.849141,-0.36782585549999997,0.16009106,0.0,1.67492495,0.0667567,0.0,-0.181495455,0.0,69.24430299999999,0.5207662049999999,0.470376015,0.0,0.0,218.506345,49.826674,121.90779999999998,23.0667595,0.184742,0.6319714550000001,11.268062,17.973455499999996,1.6099999999999852
23,54.89411900000001,0.26301649,0.0,-0.390815835,0.0,-0.456140365,217.605965,-2.5755454500000003,79.15648200000003,-1.4673992,0.16164277500000002,0.0,1.69541045,0.13519331699999998,0.0,-0.30766056,0.0,71.235984,0.50862052,0.47169249,0.0,0.0,210.614425,50.060178500000006,121.90779999999998,22.0197265,0.184742,0.6204596900000001,11.268285999999998,17.513073499999994,1.4099999999999966
24,61.11554149999999,0.31402464,0.0,-0.386716455,0.0,-0.371297815,229.02377500000003,-2.9556823000000003,79.5820815,-0.29005393,0.167175415,0.0,1.7931278000000002,0.0657443765,0.0,-0.3007368899999999,1.95388572,71.30228400000001,0.5088058550000001,0.47247114,0.0,0.0,204.599955,50.066952,121.90779999999998,20.487778,0.184742,0.6205708050000001,11.268477,12.662898000000002,1.4099999999999966
25,65.78160449999999,0.29510028,0.0,-0.43362683,0.0,-0.382710435,216.692445,-2.7450822999999995,79.21194150000002,-1.4023138000000002,0.16445360500000006,0.0,1.7547715499999998,0.008778970000000014,0.0,-0.28199432750000003,0.569909635,70.35864950000001,0.505245545,0.4693374149999999,0.0,0.0,207.52066,49.98859100000001,121.90779999999998,19.983302,0.184742,0.619792295,11.268327500000002,9.9390041,1.5100000000000051
26,72.00302950000003,0.211618875,0.0,-0.5128864875,0.0,-0.44529707,225.68473999999998,-2.58592705,79.3985645,-0.6548731000000002,0.171321755,0.05350655,1.74674445,0.29687722400000005,0.0,-0.30095939000000005,1.046215365,70.21139699999999,0.515110175,0.45546757,0.0,0.0,216.24868999999998,50.0453715,121.90779999999998,19.4187985,0.184742,0.62783731,11.268034,16.2779775,1.4099999999999966
27,76.669096,0.047671579500000005,0.0,-0.17210506700000006,0.0,-0.5751961750000001,190.54448,-1.2904583499999998,78.39248849999998,15.565152799999995,0.16528032,0.0,1.0989633550000004,0.21215560299999994,0.0,-0.25552103649999997,2.0858858,75.13775150000002,0.5249010450000001,0.4696893399999998,0.0,0.0,231.38307000000003,49.43898700000001,121.90779999999998,19.5352935,0.184742,0.6226282500000001,11.2681595,16.165640999999994,1.1099999999999994
28,82.890511,0.241532465,0.0,0.6938530115,0.0,-0.404844035,224.716685,-2.73184555,79.7086375,-7.697356199999999,0.16723901,0.0,1.7246647999999998,0.12956174399999998,0.0,0.32964578185,3.91126255,72.570302,0.517836245,0.47009771,0.0,0.0,206.94523,50.133679,121.90779999999998,16.947193000000002,0.184742,0.623406895,11.2680125,16.886744,1.4099999999999966
29,87.55656899999997,0.44815275,0.0,0.16006946149999998,0.0,-0.34920903,224.81502000000003,-3.04985925,79.87386199999997,-7.514000300000001,0.16330892,0.0,1.6992668000000002,0.18599538,0.0,-0.273430115,0.0,71.87135450000002,0.502111915,0.4714141900000001,0.0,0.0,193.03188500000005,50.01748150000001,121.90779999999998,15.303233999999998,0.184742,0.627651985,11.2682465,15.532282,1.2099999999999935
30,93.7779945,0.17581783499999998,0.0,-0.3505831300000001,0.0,-0.4906641550000001,214.82275499999997,-2.24372035,79.223151,22.0279755,0.16145199000000005,0.0,1.65241905,0.07722849400000001,0.0,-0.2955931900000001,0.594260375,71.80886000000002,0.52072911,0.456431735,0.0,0.0,214.03599999999997,49.942425,121.90779999999998,13.904651500000002,0.184742,0.6258167600000001,11.2676645,13.332395000000002,1.7099999999999935
31,88.49115549999998,0.2252513,0.0,0.603816292,0.0,-0.4220839450000001,228.466095,-2.5212642000000005,80.082121,30.127085,0.16459351000000005,0.0,1.7168966500000002,0.127277773,0.0,-0.272818397,4.58829365,70.93051499999999,0.5179663700000001,0.4672053050000001,0.0,0.0,207.26602,50.0468185,121.90779999999998,12.164123,0.184742,0.6264285150000001,11.268081,11.159996000000001,1.4099999999999966
32,69.89944249999999,0.3680653850000001,0.0,-0.270229105,0.0,-0.3879383149999999,241.89536000000007,-0.77982708,80.49860149999998,12.21269115,0.16362687500000006,0.0,1.6490447,0.261283365,0.0,-0.1921465867,0.594260375,73.94167300000002,0.5111237850000001,0.46792848,0.0,0.0,196.571095,49.90828250000001,121.90779999999998,10.087784050000002,0.184742,0.620682,11.268155000000002,8.770274849999998,1.1099999999999994
33,55.95565750000001,0.34489004,0.0,-0.335335845,0.0,-0.382009465,244.31012,-1.2561985449999995,80.44880600000002,49.0707355,0.160459905,0.0,1.7242197999999995,0.06225386150000003,0.0,-0.20149018987,1.341395195,74.05260899999998,0.5125329350000001,0.4744181300000001,0.0,0.0,195.58832500000003,49.898188,121.90779999999998,7.8199761999999975,0.184742,0.6162885699999999,11.267961,8.804488099999997,0.9099999999999966
34,37.36394050000001,0.440346065,0.0,0.18572269550000006,0.0,-0.37771564,240.46572,0.1933645015,80.5936875,57.6000855,0.16805301000000006,0.0,1.5569813,0.15747349650000006,0.0,0.016025166450000017,0.0,73.32460999999998,0.4982551599999999,0.4744180699999999,0.0,0.0,184.398935,50.098387,121.90779999999998,4.905741450000002,0.184742,0.628560095,11.268309499999996,8.150384800000001,1.1099999999999994
35,29.93929450000001,0.3973948450000001,0.0,0.6618187994999999,0.0,-0.3617225299999999,363.56756500000006,-2.628418165,80.952206,54.268651,0.17546805999999998,0.0,1.6755371,0.17243518349999998,0.0,0.17294632650000002,0.0,72.7921555,0.510196715,0.4715624749999999,0.0,0.0,183.80258000000003,49.99764699999999,121.90779999999998,3.3810228,0.184742,0.6496929699999998,11.268241499999998,8.177146050000001,1.4099999999999966
36,29.517791500000005,0.30079266000000004,0.0,1.2621559685,0.0,-0.42585466,245.888165,1.9101633,79.85001650000002,-7.700024800000001,0.15781440999999993,0.0,1.8029908000000003,0.08698655,0.0,0.2051761121,0.0,72.63898250000003,0.51427617,0.47106236,0.0,0.0,190.789735,50.042459,121.90779999999998,0.46699137,0.184742,0.624741595,11.268028,11.695834500000005,1.3100000000000025
37,29.2016615,0.33985980000000005,0.0,-0.13317070400000006,0.0,-0.37739357,227.454265,-2.6418586,81.14142049999998,-7.718604950000001,0.16147741500000007,0.0,1.7402187499999997,0.21868258650000008,0.0,0.052759598999999976,0.0,72.77296750000002,7.1242157000000015,0.47972163,152.35724,0.0,182.91301500000003,50.10825750000001,121.90779999999998,-0.015201208549999998,0.184742,0.6226842400000001,11.2674515,10.610402999999998,1.309999999999988
38,28.4640295,0.3650885350000001,0.0,-0.5128864875,0.0,-0.409315225,228.942525,-2.3756791,80.50255349999998,-1.1056943849999998,0.16100682000000002,0.0,1.7468186499999998,0.5213141749999999,0.0,-0.28338518,0.0,69.79688399999999,7.11735485,0.4792764500000001,0.0,0.0,169.015695,48.28106799999999,121.90779999999998,38.774433,0.184742,0.6256686100000001,11.26828,17.524563,1.2399999999999949
39,28.042524,0.2759479850000001,0.0,-0.287053145,0.0,-0.45723077,219.23818500000002,0.7306912299999999,79.95288500000002,-0.5540722650000001,0.16213879499999995,0.0,1.9033223500000005,0.4963609415,0.0,-0.17893783972000002,0.0,69.78313150000001,7.14040375,0.475567805,0.0,0.0,168.50310999999996,45.83779000000001,121.90779999999998,37.579907500000004,0.184742,0.6215345699999999,11.267841,7.890552299999999,1.4399999999999975
40,27.72639650000001,0.0623222225,0.0,0.026201980000000014,0.0,-0.589232645,206.08128,-1.815215985,79.10800250000001,-1.0726517599999998,0.16929945,0.0,1.2730606999999998,0.12294375565,0.0,-0.28841866,0.0,69.7793005,7.14298135,0.469523045,0.0,0.0,193.952805,57.420986000000006,121.90779999999998,36.75029900000001,0.184742,8.6395509,11.268434000000005,8.166078700000002,1.5400000000000065
41,27.304890999999998,0.248365455,0.0,-0.45095135,0.0,-0.470288835,220.04521499999998,-2.5076196000000004,79.97632349999998,-0.90865605,0.160192805,0.0,1.66821405,0.2097288625,0.0,4.8359232500000005,0.03521526,69.82114949999999,7.1363425499999975,0.46757591,0.0,0.0,158.06843500000005,49.94110649999999,121.90779999999998,35.098275,0.184742,0.6183094250000002,11.26784,5.7455474,1.2199999999999989
42,26.9887625,0.5115637550000001,0.0,0.410665895,0.0,-0.364569075,258.264415,-3.1639650999999995,81.86377199999997,-0.933355845,0.17339489500000005,0.0,1.62576065,0.45251424954999997,0.0,-0.27334624,0.0,68.87335149999998,7.12516125,1.1508419600000002,0.0,0.0,106.374925,48.631011,121.90779999999998,32.74898949999999,0.184742,0.6248528849999999,11.2683595,5.670282049999999,1.539999999999992
43,26.5672575,0.41752662,0.0,-0.05129562984999999,0.0,-0.37195485,245.23032,-3.23700785,80.45823100000001,-0.8315533249999998,0.17258090000000004,0.0,1.57744845,0.13628331265000002,0.0,-0.191645922,0.448275905,67.9468665,7.1253095,0.4625507649999999,0.0,983.7518050000001,99.499275,50.007445000000004,121.90779999999998,24.79095550000001,0.184742,0.6223317300000001,11.268158500000002,5.60746075,1.4000000000000057
44,26.2511295,0.25692908000000003,0.0,-0.45686866,0.0,-0.44298295,211.83359500000003,-2.513793,79.330884,-0.5791059150000001,0.16310540499999998,0.0,1.83065075,0.21250600146000004,0.0,4.83583915,0.0,69.849192,7.136713349999999,0.46883662,0.0,977.50366,112.224125,50.019541,121.90779999999998,21.0681895,0.184742,0.6135269750000001,11.2681825,6.0589007000000015,1.2000000000000028
45,25.8296245,0.3621451,0.0,0.10692686400000002,0.0,-0.390273605,187.21471,-2.75398095,79.22122850000002,-0.7713615149999999,0.158781065,0.0,1.74768965,0.02569986950000001,0.0,3.4594765,0.0,69.938237,7.135304449999998,0.476328235,0.0,972.05256,43.81150985,50.0629635,121.90779999999998,17.1738865,0.184742,0.61018966,11.268276,15.283238,1.2000000000000028
46,25.513496000000004,0.139271415,0.0,-0.67240746,0.0,-0.60023223,219.64373999999998,-1.91426845,79.49910050000003,-0.6696701050000002,0.16454264500000004,0.0,1.40201615,0.04975773,0.0,-0.1739323037,0.0,69.71686249999999,7.14745025,0.46442346,0.0,972.3507599999999,101.5519655,49.93401849999999,121.90779999999998,16.868534500000006,0.184742,8.68304,11.2681675,16.018835,1.2999999999999972
47,28.9488495,0.259950485,0.0,-0.549836075,0.0,-0.46153496,219.79994500000004,-2.5728202000000002,79.99127299999998,-0.7689145249999998,0.16801485500000002,0.0,1.6281705,0.04404830500000002,0.0,0.86527133685,0.0,68.2233325,7.128054149999999,0.468595615,0.0,1003.2058599999997,0.0,49.85905249999999,121.90779999999998,10.970210500000002,0.184742,0.25182319,11.268073,13.641447,1.2000000000000028
48,29.914561,0.20062930499999995,0.0,-0.4850443649999999,0.0,-0.4970378649999999,231.59141500000004,-2.5369292999999997,78.4743905,-0.4736308850000001,0.16618334500000004,0.0,1.76146425,0.28739159550000004,0.0,3.8788782,0.0,69.03030950000002,7.129277499999999,0.46803962,0.0,1020.7480499999997,0.0,50.0335145,121.90779999999998,7.0314678,0.184742,7.426495,11.267839,14.675603,1.1000000000000083
49,28.085821999999997,0.348423235,0.0,2.8092875375,0.0,-0.40897129,253.320225,-2.8338271,78.88508449999998,54.00518899999999,0.16262209,0.0,1.7216985500000004,0.2924394200000001,0.0,1.2452834178,0.0,68.3386755,7.140570600000001,0.4711548150000001,0.0,1036.7312,35.7041805,49.943706,121.90779999999998,1.7367846000000005,0.184742,5.60715285,11.268162,14.092329000000001,1.0
50,24.26285600000001,0.38818052,0.0,0.183719578,0.0,-0.4001838700000001,284.6123550000001,-3.03749395,79.130916,6.035028099999997,0.16224054000000002,0.0,1.6056460499999996,0.1065419975,0.0,1.2465625800000002,0.159394015,68.22647049999999,7.125179600000003,0.468837175,0.0,1046.40965,582.5002549999998,49.995309000000006,121.90779999999998,-0.01156763535,0.184742,-1.2541989,11.268122,10.299950499999998,1.1799999999999926
51,29.462343000000004,0.31732985,0.0,0.18295927145,0.0,-0.4679532249999999,325.75614499999995,-2.7452861500000005,78.50992500000002,-0.36148265,0.16058709000000004,0.0,1.66782495,0.10076726699999997,0.0,-0.239503675,0.0,66.82201450000001,7.134043299999999,0.46637083,0.0,1057.4690999999998,142.9365575,50.06921550000001,121.90779999999998,-0.01049256615,0.184742,-1.2568499000000002,11.267911000000002,15.103387,1.4000000000000057
52,30.046246999999994,0.322476905,0.0,-0.028999865500000013,0.0,-0.46002236,338.45447,-2.7942471,78.82057449999998,39.534268,0.16384310500000004,45.9265675,1.71142765,0.2558464475000001,0.0,-0.264753245,0.0,67.9362995,7.1324488000000015,0.472582255,0.0,1068.7488500000004,231.607175,49.96745750000001,121.90779999999998,-0.007155450740000001,0.184742,0.62355513,11.2677755,11.842728,1.2000000000000028
53,28.576185,0.131575945,0.0,-0.720059775,0.0,-0.58869869,315.60470499999997,-1.7684056,77.8492845,-0.16416498189999998,0.16840914499999998,0.0,1.4515890500000002,0.1946635125,0.0,-0.188364447,0.0,71.89639100000002,7.141905749999999,0.464609115,0.0,1057.97925,218.00989500000003,50.044723,121.90779999999998,-0.003354922061,0.184742,0.6253532249999999,11.26822,11.946034,1.2000000000000028
54,27.473636,0.34413874000000005,0.0,-0.5128864875,0.0,-0.43464237,343.105135,-2.8893139000000003,79.4310065,41.26612949999999,0.17188137000000006,0.0,1.7805402999999995,0.0942403665,0.0,-0.2486245375,0.0,68.8231015,7.019838300000001,0.47445533,0.0,1090.9353500000002,207.81194,50.04340499999999,121.90779999999998,-0.01095606675,0.184742,8.56141555,11.267906999999996,11.883982,1.2000000000000028
55,20.06534,0.15589768000000004,0.0,-0.50479923,0.0,-0.549547355,376.38979,3.5464486000000006,78.640501,-0.16416498189999998,0.17328041999999996,0.0,1.6030316999999998,0.027412762,0.0,-0.2710100400000001,0.0,72.541309,7.12857305,0.462365845,0.0,1051.3931,194.21467000000004,50.061832,121.90779999999998,-0.0076374782,0.184742,0.63456647,11.267542500000001,15.284451,1.4000000000000057
56,22.033064000000003,0.107843986,0.0,-0.6165936600000002,0.0,-0.574872725,349.48712,1.80983155,78.1950005,-0.6811310249999999,0.16973188999999994,66.3722899,1.4931157999999998,0.005093721500000004,0.0,0.07456119,0.0,69.3827875,7.1434448,0.46179076,0.0,1071.6917,184.01671000000002,50.015442,121.90779999999998,-0.00988097294,0.184742,0.628152345,11.2681845,15.492542500000004,1.1000000000000083
57,24.656696,0.19199890000000008,0.0,-0.5128864875,0.0,-0.5847494049999999,447.424275,-2.3421985000000003,80.52675450000002,-7.704698749999998,0.16873982,0.0,1.6911279,0.24140381,0.0,-0.09020192200000003,0.0,65.53506949999999,7.143110299999999,0.46561017,0.0,1062.2705499999997,170.41943500000005,49.939102500000004,121.90779999999998,-0.005802177525,0.184742,0.6328425750000001,11.2676005,15.429910500000002,1.25
58,26.62442050000001,0.168172435,0.0,-0.17446067795000006,0.0,-0.590711765,427.51099000000005,-2.16887955,79.41049999999998,55.5681595,0.17004986499999994,0.0,1.7351761500000005,0.2459456435,0.0,0.025730007500000013,0.0,70.0715135,7.1546632,0.4659069900000001,0.0,1050.4477000000004,160.22145999999995,50.02394,121.90779999999998,-0.0040595485649999995,0.184742,0.63412147,11.268071,15.472488000000002,1.75
59,27.146635000000003,0.09698803000000003,0.0,-0.5040015304999999,0.0,-0.61896272,422.04809500000016,-1.6618448000000001,79.242694,57.324719,0.16862535000000006,28.70340310000001,1.5487134500000002,0.3300056350000001,0.0,0.07072351275000001,0.0,67.964399,7.1416274999999985,0.4661668649999999,0.0,0.0,146.62418499999995,50.0130495,121.90779999999998,-0.005968983555000001,0.184742,0.6307475749999999,11.267773000000002,16.4865145,1.1799999999999926
60,27.428060500000004,0.12836533,0.0,1.092043615,0.0,-0.5888661000000001,449.187105,-1.92359325,79.50174899999998,59.33205600000001,0.17417076499999998,36.101657,1.57340725,0.4382015306500001,0.0,1.221645695,0.0,70.6355635,7.141015499999997,0.4650170800000001,0.0,0.0,136.42623500000002,50.0154785,121.90779999999998,42.245998,0.184742,0.632526955,11.267932,17.209552000000002,1.6799999999999926
