,S-ZORB.TC_2801.PV,S-ZORB.LC_5101.PV,S-ZORB.PDT_2104.PV,S-ZORB.FC_2301.PV,S-ZORB.TE_5201.DACA,S-ZORB.LT_3801.DACA,S-ZORB.LC_5001.PV,S-ZORB.FT_3302.DACA,S-ZORB.TE_1106.DACA,S-ZORB.SIS_TE_2802,S-ZORB.PC_2401B.PIDA.SP,S-ZORB.AT-0001.DACA.PV,S-ZORB.FC_1102.PV,S-ZORB.PDI_2102.PV,S-ZORB.PC_2401B.PIDA.OP,S-ZORB.FC_2801.PV,S-ZORB.PDT_1003.DACA,S-ZORB.AT_5201.PV,S-ZORB.FT_2701.DACA,S-ZORB.ZT_2634.DACA,S-ZORB.FT_3301.PV,S-ZORB.AT_1001.PV,S-ZORB.FC_2432.DACA,S-ZORB.TE_2603.DACA,S-ZORB.FT_1503.DACA.PV,S-ZORB.FT_2002.DACA,S-ZORB.FT_9402.PV,Product_S_content,S-ZORB.AT_1001.DACA,S-ZORB.PDT_2703B.DACA,Product_RON_loss
35,264.020555,49.99764699999999,99.8664535,0.0,59.884386000000006,1.6755371,55.003858,11.268241499999998,137.201575,266.352265,0.184742,0.510196715,7706.340749999998,25.970262,20.0,650.02952,0.6496929699999998,0.17294632650000002,16.217378149999995,36.634207399999994,352.46374000000014,187.1445,19.189930500000006,430.09521000000007,2697.0333499999992,74.35040649999998,450.86179500000014,3.2,252.77478500000007,-1.2507435713500001,1.4099999999999966
36,280.028155,50.042459,100.6702145,0.0,56.43948,1.8029908000000003,54.9422715,11.268028,138.80657,281.79029,0.184742,0.51427617,7697.85885,26.3580915,20.0,651.2326400000002,0.624741595,0.2051761121,18.71264,33.87357670000001,388.70986000000005,187.1445,17.9887068,434.9570049999999,2643.24245,74.82771,501.07947499999983,3.2,248.67826499999995,-1.2446158665000002,1.3100000000000025
37,285.247535,50.10825750000001,98.338541,152.35724,53.820809,1.7402187499999997,54.950751000000004,11.2674515,138.673785,287.489315,0.184742,7.1242157000000015,7698.258049999998,26.8191765,20.0,649.19289,0.6226842400000001,0.052759598999999976,15.425211900000004,43.19728350000001,287.792215,187.1445,40.71216155000001,429.74109000000016,2644.96095,292.57528999999994,459.27182999999997,3.2,255.468635,-0.5585225620000001,1.309999999999988
38,270.17477,48.28106799999999,99.27579449999999,0.0,53.3748205,1.7468186499999998,55.58715699999999,11.26828,138.6463,272.24358000000007,0.184742,7.11735485,8000.21045,25.78060450000001,20.0,651.1155649999997,0.6256686100000001,-0.28338518,12.680074615,37.56986420000001,395.58566,187.1445,21.5623465,430.94586000000015,3157.8222000000005,47.5402165,516.3006549999999,3.2,181.895395,-1.3135918270000002,1.2399999999999949
39,272.19633500000003,45.83779000000001,98.263142,0.0,53.52095949999999,1.9033223500000005,55.6073105,11.267841,138.863585,273.750005,0.184742,7.14040375,8005.411600000001,25.8545955,20.0,649.0642950000001,0.6215345699999999,-0.17893783972000002,19.902277250000004,33.31935299999999,332.8246450000001,187.1445,19.957841000000002,434.126085,2674.8878000000004,47.842138,489.6856599999999,3.2,255.49941000000004,-1.25499961,1.4399999999999975
40,263.23425000000003,57.420986000000006,97.955937,0.0,56.54324449999999,1.2730606999999998,55.04484599999999,11.268434000000005,138.04523999999998,264.899265,0.184742,7.14298135,8390.789850000001,26.54199950000001,20.0,648.30413,8.6395509,-0.28841866,14.931850099999998,53.11634,328.675985,187.1445,14.849881300000002,429.61890500000015,2952.2555,47.75994200000001,496.2384599999999,3.2,208.861855,-1.3373648499999995,1.5400000000000065
41,278.598875,49.94110649999999,96.1576585,0.0,59.40017499999999,1.66821405,46.08488350000001,11.26784,136.77330999999998,280.27013500000004,0.184742,7.1363425499999975,8098.122450000003,26.3143925,20.0,648.73359,0.6183094250000002,4.8359232500000005,19.462464999999998,48.59459860000001,312.24895499999997,187.1445,22.161364499999998,429.56112000000013,2199.208,51.64719949999999,493.33137999999997,7.399999999999999,266.976935,-1.1618671791,1.2199999999999989
42,263.91671499999995,48.631011,93.9536805,0.0,76.76585,1.62576065,46.001344,11.2683595,135.39905,265.931015,0.184742,7.12516125,8055.133049999998,25.189895000000003,20.0,649.2708849999998,0.6248528849999999,-0.27334624,31.086431500000003,50.46308050000001,546.4937750000001,187.1445,31.032089499999994,482.89840500000014,3138.2777999999994,315.49966,617.3841100000002,3.2,258.49805,-0.6653572160500001,1.539999999999992
43,271.135625,50.007445000000004,96.94000350000002,0.0,58.01430849999999,1.57744845,46.0231285,11.268158500000002,135.71777500000002,273.12882499999995,0.184742,7.1253095,8098.731400000002,24.7105745,20.0,650.57849,0.6223317300000001,-0.191645922,23.40956700000001,42.11248723499999,298.8117000000001,187.1445,18.911966,426.67060499999997,2290.269650000001,53.574891,404.66446,3.2,323.92183000000006,-1.2180178801499997,1.4000000000000057
44,282.27579000000014,50.019541,94.6226225,0.0,46.54096300000001,1.83065075,54.95926800000001,11.2681825,137.10433999999998,284.5116000000001,0.184742,7.136713349999999,7958.4973999999975,25.33291950000001,20.0,651.2699650000002,0.6135269750000001,4.83583915,16.045037,36.39044055,203.33841999999999,187.1445,11.74288175,410.204265,2487.24035,60.1673985,423.63119499999993,7.6,411.497565,-1.454787764,1.2000000000000028
45,282.45034,50.0629635,90.398135,0.0,54.70273050000001,1.74768965,53.89483300000002,11.268276,135.20924,285.547925,0.184742,7.135304449999998,7956.0742999999975,27.49256500000001,20.0,651.7649299999998,0.61018966,3.4594765,8.377069700000002,51.0626965,176.502368,187.1445,11.8151835,413.029485,2277.35095,43.162816,315.793695,8.4,365.02704000000006,-1.5332945735000003,1.2000000000000028
46,282.3802050000001,49.93401849999999,90.34577199999998,0.0,56.998801500000006,1.40201615,55.00634400000001,11.2681675,137.60144499999998,284.92674,0.184742,7.14745025,7968.089450000001,26.053372500000002,20.0,651.82154,8.68304,-0.1739323037,18.601156200000002,53.87721650000001,514.9606200000002,187.1445,27.6720195,473.71405,2601.8198499999994,253.99242,688.7119050000001,3.8,396.9111,-0.6506879217999998,1.2999999999999972
47,294.240795,49.85905249999999,91.15877400000002,0.0,54.19565350000001,1.6281705,55.008143,11.268073,136.47324000000003,296.03023,0.184742,7.128054149999999,7901.668549999998,24.9159625,20.0,650.24263,0.25182319,0.86527133685,16.33994605,56.70186750000001,491.8663250000001,187.1445,27.517555500000004,460.61195499999997,1694.8355500000007,254.560665,699.05813,8.6,308.41547,-0.8308638334999999,1.2000000000000028
48,281.480005,50.0335145,93.92085,0.0,60.60664849999999,1.76146425,55.0086445,11.267839,135.213005,282.1978,0.184742,7.129277499999999,8001.705550000002,25.07906100000001,20.0,649.77774,7.426495,3.8788782,11.991577799999998,46.8661885,263.238855,187.1445,15.176212500000002,418.47899,2102.75435,53.63001050000001,445.57465,7.0,296.095905,-1.4819724188000003,1.1000000000000083
49,272.32279500000004,49.943706,91.90996099999998,0.0,51.673732,1.7216985500000004,54.98489250000001,11.268162,135.535075,273.331815,0.184742,7.140570600000001,7997.00425,24.590251499999994,20.0,648.1439349999997,5.60715285,1.2452834178,10.3782549,21.80810136,214.150985,187.1445,15.659770599999998,409.320245,1986.48965,61.042668000000006,367.87868,4.2,237.54426000000004,-1.43514143885,1.0
50,268.02954,49.995309000000006,92.23514099999998,0.0,67.36500600000001,1.6056460499999996,54.9642775,11.268122,134.528125,268.850745,0.184742,7.125179600000003,7656.657200000002,24.4797865,20.0,650.2044549999998,-1.2541989,1.2465625800000002,12.77888975,30.858661549999994,152.51331349999995,187.1445,7.621203200000001,422.07576499999993,2605.51655,60.81465000000001,310.14643,4.8,258.852325,-1.4918505605,1.1799999999999926
51,266.04592999999994,50.06921550000001,88.651546,0.0,51.894482,1.66782495,55.0138395,11.267911000000002,136.685365,268.10895500000004,0.184742,7.134043299999999,7654.5618,25.582005499999994,20.0,649.007065,-1.2568499000000002,-0.239503675,18.16750855,30.551195425,175.79216499999995,187.1445,15.2465185,407.13677000000007,2388.55475,63.23697900000001,344.45875999999987,3.2,187.31947,-1.4151432875,1.4000000000000057
52,272.3476050000001,49.96745750000001,88.3611415,0.0,51.2183045,1.71142765,55.019147499999995,11.2677755,136.85881999999998,273.76833,0.184742,7.1324488000000015,7506.790400000001,25.51383,20.0,649.37898,0.62355513,-0.264753245,12.15784033,23.000518825,187.20907900000003,187.1445,11.558266499999998,409.471005,1780.28915,58.17458900000001,347.05624,3.2,194.91516000000001,-1.4783847384999995,1.2000000000000028
53,275.7981199999999,50.044723,89.11166300000002,0.0,56.0528765,1.4515890500000002,55.0072335,11.26822,140.66089000000002,276.9917549999999,0.184742,7.141905749999999,7500.100150000001,25.946579000000003,20.0,650.42246,0.6253532249999999,-0.188364447,10.25473385,20.9736844955,206.200675,187.1445,15.8666625,406.97600499999993,2869.19745,61.3253845,361.84473,3.2,201.005505,-1.4601659280000003,1.2000000000000028
54,266.23572,50.04340499999999,89.15055550000002,0.0,68.62095649999999,1.7805402999999995,55.02718150000001,11.267906999999996,137.451215,267.51679,0.184742,7.019838300000001,7511.682250000003,25.12355350000001,20.0,652.4576400000002,8.56141555,-0.2486245375,17.6216604,23.768045815,207.725415,187.1445,11.3442655,411.76146,2283.8380499999994,62.73188550000001,289.0825450000001,3.2,183.24372,-1.4518445960000004,1.2000000000000028
55,270.82150500000006,50.061832,89.49248550000002,0.0,56.627071,1.6030316999999998,55.002076,11.267542500000001,141.76645999999997,272.5778250000001,0.184742,7.12857305,7500.57405,25.602694,20.0,649.83978,0.63456647,-0.2710100400000001,12.22395305,24.09470541,183.8985295,187.1445,12.339466999999999,409.575395,2524.6363,49.9209965,336.8335399999998,3.2,196.70840500000003,-1.3683239804999998,1.4000000000000057
56,277.23440500000004,50.015442,90.109291,0.0,59.028575,1.4931157999999998,54.97902899999999,11.2681845,139.65162500000002,279.029315,0.184742,7.1434448,7512.58415,26.26782,20.0,651.1029050000002,0.628152345,0.07456119,15.734276699999999,26.955924085000003,236.24000499999997,187.1445,12.7282525,416.61938499999985,1901.64915,49.589309,377.57057,3.2,243.48296,-1.467858167,1.1000000000000083
57,272.1882099999999,49.939102500000004,90.9993025,0.0,57.56144049999999,1.6911279,55.030039,11.2676005,139.72509,274.67491499999994,0.184742,7.143110299999999,7401.4742,23.48068700000001,20.0,648.5407349999998,0.6328425750000001,-0.09020192200000003,15.370440900000002,39.34174623,279.90196000000003,187.1445,26.411088,424.15848,2230.5852500000005,260.82652499999995,379.25295,3.8,239.862525,-0.9803498182500002,1.25
58,269.08991000000003,50.02394,91.2091915,0.0,56.033034,1.7351761500000005,55.02124449999999,11.268071,142.37341999999995,271.22099999999995,0.184742,7.1546632,7001.563899999999,21.350235,20.0,653.2246150000002,0.63412147,0.025730007500000013,18.20506415,36.466622675,266.47785,187.1445,21.246655550000003,424.79085,2014.6304,267.07765499999994,363.480625,3.2,293.850685,-1.057228028,1.75
59,278.141705,50.0130495,91.397042,0.0,58.87624,1.5487134500000002,54.9859135,11.267773000000002,140.8199600000001,280.42429500000003,0.184742,7.1416274999999985,6994.06735,21.622516,20.0,647.8291150000001,0.6307475749999999,0.07072351275000001,16.269396949999994,33.530150885,321.58429499999994,187.1445,17.8165236,436.62899500000003,1636.4655499999994,265.91472000000005,425.9230549999999,3.2,257.3759,-1.142942038,1.1799999999999926
60,267.77594500000004,50.0154785,91.9427395,0.0,52.19725850000001,1.57340725,55.01589900000001,11.267932,139.853105,269.513125,0.184742,7.141015499999997,7482.495299999998,21.37037,20.0,648.0361899999998,0.632526955,1.221645695,19.35083455,24.734351548000003,247.26566,187.1445,17.067500250000002,426.97874500000006,1852.78695,265.655975,407.34984,3.2,283.71870999999993,-1.1044070235,1.6799999999999926
61,274.926515,49.984881,91.57632250000002,0.0,56.91681,1.53605155,54.9554995,11.267505,140.32786500000003,276.61936000000003,0.184742,7.15329085,7485.562449999998,21.559234,20.0,650.2121649999998,0.6389227649999999,1.3135518350000002,16.941326800000002,29.728334100500003,239.79692000000003,187.1445,14.3278755,424.60361,1754.3003500000002,269.65246499999995,426.03498,5.8,251.02247000000003,-1.124519366,1.7800000000000011
62,274.64657500000004,50.06535649999999,90.8656445,0.0,57.476261,1.5525323999999998,55.0279615,11.267667999999999,141.31312500000004,276.49573,0.184742,7.136416849999999,7500.569050000001,21.8696445,20.0,649.8759249999998,0.47864759999999995,0.24368994,3.78339434,27.50300177500001,169.074074,187.1445,18.3497835,404.998605,1747.21985,271.06094499999995,358.55423499999995,3.2,232.82448,-1.011703741,1.5799999999999843
