,S-ZORB.DT_2001.DACA,S-ZORB.AT_5201.PV,S-ZORB.FC_1203.PV,S-ZORB.PDT_1003.DACA,S-ZORB.FT_9301.PV,S-ZORB.TE_1107.DACA,S-ZORB.TC_2101.PV,S-ZORB.LT_3801.DACA,S-ZORB.PDT_3502.DACA,S-ZORB.LC_5101.PV,S-ZORB.TE_5202.PV,S-ZORB.TE_1104.DACA,S-ZORB.TC_2801.PV,S-ZORB.LI_9102.DACA,S-ZORB.TE_5201.DACA,S-ZORB.FT_9001.PV,S-ZORB.PDT_2906.DACA,S-ZORB.TE_1601.PV,S-ZORB.PDT_2604.PV,S-ZORB.PDT_2503.DACA,S-ZORB.LC_3301.DACA,Raw_RON,S-ZORB.LI_2107.DACA,Recycle_S,S-ZORB.LT_9101.DACA,S-ZORB.LC_1203.DACA,S-ZORB.TC_5005.PV,S-ZORB.PDT_2605.DACA,S-ZORB.TE_1608.PV,S-ZORB.SIS_TE_2802,Product_RON_loss
17,90.84423699999999,-0.310135805,9.92792505,0.6368279,1945.4543,109.36474,240.00032000000002,1.7622796000000005,11.0560261,50.034442,34.481404,356.47014999999993,253.02711,57.63650550000001,57.011208999999994,465.65332500000005,-0.448821905,361.3261999999999,35.36119,28.453085500000004,50.00063400000001,88.0,4.544750800000001,5.1,-2.5578410000000003,41.008086999999996,124.04097500000003,0.1553974765,434.93493000000007,254.041515,1.5099999999999911
18,90.06326200000002,-0.32023024999999994,9.42624255,0.6286903049999999,1682.8543500000005,111.74349499999998,239.952615,1.7148014500000002,10.537463249999998,50.0534085,35.8872635,356.528665,262.85521000000006,18.2631235,56.91935150000001,479.15396500000014,-0.500330085,361.1139650000002,35.4710415,31.537873,49.965471,88.2,5.10480765,5.698666666666666,-2.1212535,40.972959,124.400985,0.2940743441500001,443.60972000000004,264.02320999999995,1.1099999999999994
19,88.50145749999999,-0.3136397650000001,9.86371455,0.6290608749999999,1338.5641500000004,112.2094,239.65516499999998,1.5425213899999997,10.35651125,50.0438325,35.55740950000001,357.20953500000013,270.362995,30.704879600000005,57.04303399999999,482.39030999999994,-0.4641047950000001,361.67583,35.78677199999999,33.1191515,50.58636700000001,88.8,5.802856349999999,4.96,-2.1612045000000006,40.986282,124.87961999999996,0.16236541149999995,445.1740699999999,271.74756,1.2099999999999935
20,89.10150999999998,-0.314251355,9.54780355,0.623777555,1723.81835,110.666,239.779995,1.2765091300000004,10.23749045,49.989111,33.408387,356.83607999999987,265.59854,27.39602499999999,48.5383,488.9949349999998,-0.54652262,360.39425,38.49009399999999,40.8764845,50.06609999999999,88.1,5.836249849999999,4.109819444444445,-1.4950518999999998,41.0182,124.9698,0.13010671775000002,450.627425,266.388885,1.5099999999999911
21,86.15462850000002,-0.29820594060000005,9.9550253,0.63030287,1787.39935,112.02103999999999,239.54789,1.7615009999999998,9.8661434,49.9471195,34.12464249999999,355.33211999999986,267.866345,17.34274285,48.85582150000001,520.41351,-0.4779853799999999,359.4198,36.90265599999999,44.00663700000001,50.9396315,88.2,5.8294972000000005,4.48,-2.49816475,40.92363850000001,125.59518500000001,0.4995270623999999,451.4774299999999,270.027475,1.0100000000000051
22,85.701249,-0.181495455,11.6759185,0.6319714550000001,1175.81905,122.89411,240.156085,1.67492495,9.21200765,49.826674,36.7041105,359.36267999999984,275.07868500000006,51.1326705,59.34928549999999,472.76830999999993,-0.4692988300000001,364.210405,38.248216,50.228055,49.728959,89.6,5.809089999999999,4.6,-2.37186035,40.979158,127.213415,0.0667567,443.53581,276.59188,1.6099999999999852
23,85.63853900000002,-0.30766056,11.141931,0.6204596900000001,1798.8483499999998,118.577525,240.54881,1.69541045,9.13456125,50.060178500000006,32.708213,359.36824,257.238215,41.31725300000001,52.203508,463.96338999999983,-0.456140365,364.51766,37.913615,54.89411900000001,50.08818,89.0,5.97045725,4.04,-2.5755454500000003,40.89196449999999,126.89207499999998,0.13519331699999998,440.985765,259.1926199999999,1.4099999999999966
24,85.83827549999998,-0.3007368899999999,11.169282500000005,0.6205708050000001,1691.2023500000007,120.937975,239.5703,1.7931278000000002,9.7292038,50.066952,37.121203,361.32743999999997,261.635665,34.057925,69.999797,448.07586,-0.371297815,366.70662999999996,37.675039,61.11554149999999,49.977848,89.3,6.18922605,3.93,-2.9556823000000003,40.9413225,125.89975,0.0657443765,436.0636549999999,263.30891999999994,1.4099999999999966
25,85.299145,-0.28199432750000003,11.4799485,0.619792295,1451.90785,121.113165,239.84891500000003,1.7547715499999998,9.717857900000002,49.98859100000001,37.0127285,360.260835,267.01147000000003,42.27995699999999,68.28854299999999,465.3616,-0.382710435,365.6026949999999,38.5295055,65.78160449999999,50.05789800000001,89.2,5.9866353000000005,4.16,-2.7450822999999995,41.049949,126.62201000000002,0.008778970000000014,441.31289000000004,269.078145,1.5100000000000051
26,85.36066250000002,-0.30095939000000005,10.808541499999999,0.62783731,1561.7008499999995,121.60813500000002,239.771025,1.74674445,9.720727499999999,50.0453715,37.2343125,359.027125,261.56933,41.50443449999999,65.5644755,480.78012999999993,-0.44529707,363.64755,38.6672385,72.00302950000003,49.949606,88.7,6.13742785,3.75,-2.58592705,40.8987185,126.61391,0.29687722400000005,445.16615999999993,263.4127,1.4099999999999966
27,86.83520049999998,-0.25552103649999997,11.1135165,0.6226282500000001,1615.1985,123.73280000000004,239.71582,1.0989633550000004,9.0981571,49.43898700000001,35.81319250000001,360.152595,272.118635,22.6729015,57.48666600000001,488.37508499999996,-0.5751961750000001,364.292965,37.1377855,76.669096,50.88218400000001,89.0,6.2379444999999984,3.89,-1.2904583499999998,40.977729,126.09488000000002,0.21215560299999994,446.669855,273.53022500000003,1.1099999999999994
28,86.878909,0.32964578185,10.888229499999998,0.623406895,1395.3826500000002,123.17703499999998,240.30520500000003,1.7246647999999998,8.860181049999998,50.133679,37.0601885,359.87511000000006,269.070085,39.4349295,64.154686,468.585315,-0.404844035,364.867295,36.789541,82.890511,50.0893305,89.7,6.709543300000001,5.199999999999998,-2.73184555,40.943752,126.82680500000001,0.12956174399999998,442.584515,269.98321000000004,1.4099999999999966
29,84.90528200000001,-0.273430115,11.539816000000002,0.627651985,1421.4450000000006,123.239225,240.15914500000002,1.6992668000000002,9.192521349999998,50.01748150000001,37.645768,359.347885,268.020415,51.3180875,49.961387,466.76285,-0.34920903,364.21264,38.681622499999996,87.55656899999997,50.103452,89.2,6.189671800000001,4.8966666666666665,-3.04985925,40.8123765,126.68164499999996,0.18599538,445.78379500000017,270.07478,1.2099999999999935
30,86.17718799999999,-0.2955931900000001,11.0324605,0.6258167600000001,1232.2201499999996,124.24871499999999,239.999215,1.65241905,9.612584350000002,49.942425,37.37186850000001,358.94847500000014,275.78408499999995,54.5662955,57.19950400000001,490.30372000000006,-0.4906641550000001,363.87392,38.14974699999999,93.7779945,50.260471,89.1,6.2193917999999995,4.6725,-2.24372035,40.82672150000001,126.911325,0.07722849400000001,449.72131,278.324175,1.7099999999999935
31,87.369988,-0.272818397,11.334789500000001,0.6264285150000001,1554.96185,122.34796499999996,239.88489500000003,1.7168966500000002,9.6674063,50.0468185,35.89674099999999,360.47500499999995,265.95688,19.368479500000007,58.03500699999999,472.7566099999999,-0.4220839450000001,365.90235999999993,37.33102,88.49115549999998,50.00380549999999,88.5,7.08337215,5.136666666666667,-2.5212642000000005,40.69497499999999,126.52771499999999,0.127277773,447.27958499999994,267.5198299999999,1.4099999999999966
32,87.01790349999996,-0.1921465867,11.3675705,0.620682,1440.2242,122.54552,240.35408500000003,1.6490447,9.76343735,49.90828250000001,35.001093,359.71157,271.717685,15.5522915,61.60236999999999,468.48549499999984,-0.3879383149999999,364.81288,35.626165500000006,69.89944249999999,49.93908499999999,88.4,6.979479199999997,7.64,-0.77982708,40.9224325,126.29743,0.261283365,449.33554000000004,273.31195999999994,1.1099999999999994
33,87.53922199999997,-0.20149018987,11.3340215,0.6162885699999999,1358.41305,123.52316,240.26558000000009,1.7242197999999995,8.845965799999998,49.898188,35.113221,360.03677999999996,273.894865,25.4776095,57.84504200000001,481.36226500000004,-0.382009465,365.27075,35.84479500000001,55.95565750000001,50.0906285,88.1,7.112351149999998,4.91,-1.2561985449999995,40.944848,126.590775,0.06225386150000003,448.4915199999999,275.24420000000003,0.9099999999999966
34,87.60719849999998,0.016025166450000017,11.631306500000004,0.628560095,1646.94595,123.76511999999998,239.58032000000003,1.5569813,9.3197508,50.098387,35.175034000000004,360.41282,270.00669000000005,48.3948155,62.57677750000001,464.44069499999983,-0.37771564,365.91705,35.069632500000004,37.36394050000001,49.915444,88.7,7.1516445000000015,5.016666666666667,0.1933645015,40.86604199999999,125.93915,0.15747349650000006,448.02741,272.05586500000004,1.1099999999999994
35,87.3037945,0.17294632650000002,11.824947,0.6496929699999998,1353.1861,123.93466000000001,239.81205,1.6755371,9.3469455,49.99764699999999,34.9365545,360.035545,264.020555,51.4172325,59.884386000000006,464.79784000000006,-0.3617225299999999,364.74748,36.3956935,29.93929450000001,49.7034455,87.5,7.15201575,4.943333333333333,-2.628418165,40.838653,126.89880500000001,0.17243518349999998,448.90524000000005,266.352265,1.4099999999999966
36,89.26254500000002,0.2051761121,11.3172385,0.624741595,1084.8624999999997,125.61668999999999,239.62548,1.8029908000000003,9.14223595,50.042459,36.283084,360.27841,280.028155,43.01872,56.43948,474.06473000000005,-0.42585466,365.07662999999997,36.2602965,29.517791500000005,50.06728650000001,89.4,7.2765009,5.123333333333333,1.9101633,40.929929,127.28411999999996,0.08698655,447.96907999999996,281.79029,1.3100000000000025
37,85.78447200000002,0.052759598999999976,11.880009,0.6226842400000001,1051.6862,125.388645,240.44882,1.7402187499999997,11.66134695,50.10825750000001,35.188926,361.08971,285.247535,15.207085500000002,53.820809,464.75247,-0.37739357,365.83562,39.4003205,29.2016615,49.988070500000006,89.1,7.7866527,5.61,-2.6418586,40.944439,127.35126499999998,0.21868258650000008,445.59076500000003,287.489315,1.309999999999988
38,87.3286915,-0.28338518,11.841917499999996,0.6256686100000001,557.6240700000002,124.644465,240.11700000000002,1.7468186499999998,9.85052725,48.28106799999999,34.766045500000004,363.691735,270.17477,70.540692,53.3748205,445.05777,-0.409315225,368.530735,36.49078850000001,28.4640295,50.0052745,89.5,7.218061549999999,4.0,-2.3756791,40.562394,122.02844500000003,0.5213141749999999,436.763515,272.24358000000007,1.2399999999999949
39,87.051075,-0.17893783972000002,11.8986875,0.6215345699999999,468.6081849999998,125.273195,239.90239500000007,1.9033223500000005,10.010825200000003,45.83779000000001,35.41744600000001,361.49167,272.19633500000003,63.6732895,53.52095949999999,464.92836000000005,-0.45723077,366.29659,34.943206,28.042524,50.0052745,89.7,7.003485799999999,5.43,0.7306912299999999,40.928426,122.37221499999997,0.4963609415,444.50491000000017,273.750005,1.4399999999999975
40,87.707713,-0.28841866,11.661728,8.6395509,1051.181705,124.54347,240.103425,1.2730606999999998,9.7957039,57.420986000000006,34.52745400000001,362.8933700000002,263.23425000000003,66.11288950000001,56.54324449999999,455.10972000000004,-0.589232645,367.655825,36.65955500000001,27.72639650000001,49.93585500000001,89.2,7.127897200000001,4.96,-1.815215985,40.92462300000001,127.88243500000004,0.12294375565,441.345935,264.899265,1.5400000000000065
41,85.22630900000001,4.8359232500000005,11.855490499999998,0.6183094250000002,851.7677950000003,123.70658,240.04030500000005,1.66821405,9.7180252,49.94110649999999,34.92034500000001,360.192625,278.598875,25.1417495,59.40017499999999,470.134055,-0.470288835,364.4046450000001,34.679863,27.304890999999998,49.976399,89.8,6.9734681,6.26,-2.5076196000000004,40.8048815,125.236655,0.2097288625,445.8147,280.27013500000004,1.2199999999999989
42,81.24038700000001,-0.27334624,11.867737,0.6248528849999999,878.3593450000003,121.461525,240.36959,1.62576065,11.864386699999995,48.631011,33.262543,364.85759500000006,263.91671499999995,53.427577,76.76585,443.04039500000016,-0.364569075,370.122555,39.80977800000001,26.9887625,49.953874000000006,89.6,7.4779046499999975,5.57,-3.1639650999999995,41.04274850000001,118.99471000000001,0.45251424954999997,426.54609500000004,265.931015,1.539999999999992
43,85.352871,-0.191645922,12.008705,0.6223317300000001,678.09189,122.33253500000001,240.03778000000003,1.57744845,9.91005535,50.007445000000004,34.80721750000001,360.19730500000014,271.135625,26.526718,58.01430849999999,434.1369849999999,-0.37195485,364.843485,36.558972,26.5672575,50.1996815,89.5,6.776777249999999,6.44,-3.23700785,39.905964,117.495255,0.13628331265000002,445.07033500000006,273.12882499999995,1.4000000000000057
44,84.44622199999998,4.83583915,11.405432,0.6135269750000001,917.6547400000003,123.65258,240.171675,1.83065075,9.808550899999998,50.019541,34.907343999999995,358.78269,282.27579000000014,58.772072,46.54096300000001,473.17486500000007,-0.44298295,363.37045,37.63296,26.2511295,51.219286,89.7,6.472816000000001,5.34,-2.513793,39.9662525,123.59581000000004,0.21250600146000004,451.06217,284.5116000000001,1.2000000000000028
45,80.8555735,3.4594765,11.3999415,0.61018966,1014.428265,121.98580500000004,239.99905000000004,1.74768965,9.9957761,50.0629635,35.4741775,357.88510000000014,282.45034,57.11320400000001,54.70273050000001,486.255245,-0.390273605,362.400225,38.6099565,25.8296245,50.253959,89.5,5.508022649999999,5.92,-2.75398095,39.967347,123.01303,0.02569986950000001,453.22688,285.547925,1.2000000000000028
46,80.39414350000001,-0.1739323037,11.747023,8.68304,503.689235,123.873525,240.063955,1.40201615,12.023950349999998,49.93401849999999,34.5890825,363.330035,282.3802050000001,64.286684,56.998801500000006,442.623155,-0.60023223,367.867285,41.352615,25.513496000000004,49.88024500000001,89.6,6.696259499999999,6.13,-1.91426845,39.70580399999999,119.79865500000002,0.04975773,437.40728,284.92674,1.2999999999999972
47,80.726674,0.86527133685,11.624507000000001,0.25182319,653.4310650000001,123.82427,239.83563000000004,1.6281705,11.002773299999998,49.85905249999999,36.7729895,357.93716499999994,294.240795,31.153309000000004,54.19565350000001,495.646285,-0.46153496,362.10210500000005,42.5286695,28.9488495,50.0052745,90.0,6.5075461999999975,6.23,-2.5728202000000002,39.837625,119.84615,0.04404830500000002,452.930025,296.03023,1.2000000000000028
48,84.757304,3.8788782,12.003968999999998,7.426495,284.8948000000001,122.65778000000005,239.950175,1.76146425,10.04869695,50.0335145,34.964799500000005,356.44356000000016,281.480005,46.689714,60.60664849999999,499.428755,-0.4970378649999999,360.57691,34.4381355,29.914561,49.7409455,90.2,5.5895793499999975,6.4,-2.5369292999999997,39.910715,118.502595,0.28739159550000004,453.64338,282.1978,1.1000000000000083
49,82.53377649999999,1.2452834178,12.0464185,5.60715285,408.310905,123.04092999999996,240.00573,1.7216985500000004,9.597368,49.943706,34.9012245,355.41055,272.32279500000004,40.89341149999999,51.673732,498.293205,-0.40897129,360.05875,35.92135550000001,28.085821999999997,50.0860835,89.6,5.19137235,6.12,-2.8338271,39.962188,118.66169499999998,0.2924394200000001,450.703775,273.331815,1.0
50,82.5096215,1.2465625800000002,12.272591499999995,-1.2541989,502.3511500000001,121.78358500000002,240.035775,1.6056460499999996,9.933077999999998,49.995309000000006,34.73040099999999,356.556475,268.02954,32.04950649999999,67.36500600000001,489.99128500000006,-0.4001838700000001,361.15444500000007,36.166866,24.26285600000001,49.96101700000001,89.6,5.089520149999999,6.67,-3.03749395,40.089908,117.487185,0.1065419975,453.57593499999996,268.850745,1.1799999999999926
51,79.96825800000002,-0.239503675,11.440836999999998,-1.2568499000000002,693.44329,123.55417999999996,240.18776499999998,1.66782495,10.19985145,50.06921550000001,34.156448,357.41493,266.04592999999994,66.10526950000002,51.894482,503.19016499999987,-0.4679532249999999,362.4777599999999,37.0733125,29.462343000000004,50.025869500000006,90.1,4.996574099999999,5.41,-2.7452861500000005,39.99262,119.412905,0.10076726699999997,448.75933000000015,268.10895500000004,1.4000000000000057
52,79.39981700000001,-0.264753245,12.316483,0.62355513,507.017725,122.46951000000001,239.97064999999992,1.71142765,10.32788255,49.96745750000001,33.6994625,356.461465,272.3476050000001,67.7521375,51.2183045,485.22484000000003,-0.46002236,361.61409,36.6078715,30.046246999999994,49.9578635,90.2,4.7300884000000005,5.51,-2.7942471,40.006611,118.66554,0.2558464475000001,450.11577,273.76833,1.2000000000000028
53,81.04885299999998,-0.188364447,11.765875999999995,0.6253532249999999,132.65073999999998,126.29395,239.79247,1.4515890500000002,10.465923000000002,50.044723,37.54875699999999,357.99001000000015,275.7981199999999,46.7480965,56.0528765,479.698025,-0.58869869,362.918365,37.2015925,28.576185,50.0001705,90.1,4.851049,5.71,-1.7684056,40.0068145,122.15613,0.1946635125,450.736625,276.9917549999999,1.2000000000000028
54,79.49046050000003,-0.2486245375,12.316909000000004,8.56141555,348.311795,122.99412500000004,239.98309500000002,1.7805402999999995,10.859792450000002,50.04340499999999,37.26867899999999,357.884095,266.23572,39.086439500000004,68.62095649999999,477.95531000000017,-0.43464237,362.88478,36.66122349999999,27.473636,49.96307699999999,89.8,4.855131049999999,6.07,-2.8893139000000003,39.9804115,119.749035,0.0942403665,449.71496500000006,267.51679,1.2000000000000028
55,80.60385850000002,-0.2710100400000001,12.9089145,0.63456647,457.235045,127.70553,240.09728,1.6030316999999998,11.001571600000002,50.061832,36.207029,358.22520499999996,270.82150500000006,23.1933465,56.627071,492.74234,-0.549547355,363.53765,36.997754,20.06534,50.02002600000001,89.6,4.890307049999999,5.97,3.5464486000000006,39.974193,122.18638500000002,0.027412762,450.79370499999993,272.5778250000001,1.4000000000000057
56,81.69210050000002,0.07456119,12.962071999999996,0.628152345,290.521745,125.741555,239.99068000000003,1.4931157999999998,11.67562675,50.015442,36.54877200000001,356.922285,277.23440500000004,28.286864,59.028575,492.34880999999996,-0.574872725,361.838025,36.514704,22.033064000000003,49.906408000000006,89.4,4.9057051000000005,5.6,1.80983155,39.9147605,119.98895,0.005093721500000004,456.491925,279.029315,1.1000000000000083
57,79.97697649999998,-0.09020192200000003,12.783755500000002,0.6328425750000001,517.789505,125.62191500000002,239.855515,1.6911279,13.893627500000004,49.939102500000004,35.99152700000001,358.465395,272.1882099999999,36.82899200000001,57.56144049999999,444.629515,-0.5847494049999999,363.56967000000003,40.2936805,24.656696,50.216233,88.7,7.425995349999999,5.67,-2.3421985000000003,39.9936045,119.20010499999998,0.24140381,445.972095,274.67491499999994,1.25
58,81.365989,0.025730007500000013,12.893979000000002,0.63412147,620.7044049999997,128.05316499999998,239.98428500000009,1.7351761500000005,14.0147865,50.02394,34.570090500000006,360.5491,269.08991000000003,62.492525999999984,56.033034,412.7557,-0.590711765,365.543505,39.830021,26.62442050000001,49.885829,89.4,6.764198300000001,5.84,-2.16887955,39.97913000000001,126.41226999999999,0.2459456435,427.98134000000016,271.22099999999995,1.75
59,81.671172,0.07072351275000001,12.696587,0.6307475749999999,507.6028600000001,126.24366,240.01367000000002,1.5487134500000002,14.127502999999999,50.0130495,35.67269,361.18558999999993,278.141705,40.89242849999999,58.87624,409.23226,-0.61896272,365.83107,39.1587035,27.146635000000003,50.050864000000004,89.2,6.767871799999999,5.63,-1.6618448000000001,40.008356,124.01301000000001,0.3300056350000001,430.1219,280.42429500000003,1.1799999999999926
60,81.89973599999998,1.221645695,12.6001465,0.632526955,851.10435,125.742025,240.0112900000001,1.57340725,14.435417499999998,50.0154785,34.786687,359.75296000000014,267.77594500000004,69.8810065,52.19725850000001,419.95613,-0.5888661000000001,364.033215,39.347601,27.428060500000004,49.90841199999999,89.7,6.740079700000001,6.06,-1.92359325,39.982712000000014,128.94267499999998,0.4382015306500001,434.9315949999999,269.513125,1.6799999999999926
